quiz_id,id,type,stem,options,answer,explanation
民法真金题1-100,11,single_choice,（2020年法考回忆版）甲因犯罪入狱，妻子乙因此与甲离婚，法院判决双方的未成年孩子丙归甲抚养。因甲在监狱，丙由甲的父母帮忙照看。对此，下列说法中正确的是?,A. 甲是丙的唯一监护人|B. 乙是丙的唯一监护人|C. 甲、乙均为丙的监护人|D. 甲的父母为丙的监护人,C,"【考点】法定监护
①甲、乙作为丙(未成年人)的父母，属于丙的当然监护人。本案中，甲与
乙的监护人资格均未被撤销，因此其均为丙的监护人。故C选项当选。
②离婚影响乙的监护资格吗?不影响。甲、乙系当然监护人，离婚只是影响
对丙的抚养权，而不影响对丙的监护权。因此，即便丙的抚养权归甲，乙依然是
丙的监护人。故A选项不当选。
③甲在监狱影响甲的监护权吗?不影响。父母如果不具有监护能力，那么不
具有监护人资格。本案中，甲虽然入狱，但其能够对丙进行妥当的安排，并未丧
失监护能力，因此甲并未丧失监护资格。故B选项不当选。
④甲的父母是丙的监护人吗?不是。甲将监护职责暂时委托给自己的父母，
这属于委托监护。委托监护不改变监护关系，其只是监护人职责暂时的代替行使。
因此，甲的父母并未成为丙的监护人。故D选项不当选。
综上，本题的正确选项为C选项。"
民法真金题1-100,12,single_choice,（2021年法考回忆版）甲出资10亿元设立A基金会法人，用于防治新冠肺炎。关于A基金会法人，下列表述正确的是?,A. 应当依法制定法人章程|B. 应当设立理事会，可以不设立监督机构|C. 自批准成立之日起取得法人资格，无需办理设立登记|D. A基金会法人终止时，剩余财产可以返还给出资人甲,A,"【考点】捐助法人
①《民法典》第93条第1款规定：“设立捐助法人应当依法制定法人章程。”
基金会法人属于典型的捐助法人，其应当制定章程。故A选项当选。
②《民法典》第93条第2款规定：“捐助法人应当设理事会、民主管理组
织等决策机构，并设执行机构。理事长等负责人按照法人章程的规定担任法定代
表人。”第3款规定：“捐助法人应当设监事会等监督机构。”。据此，基金会
法人作为捐助法人，其应当设立理事会，也应当设立监督机构。故B选项不当选。
③《民法典》第92条规定：“具备法人条件，为公益目的以捐助财产设立
的基金会、社会服务机构等，经依法登记成立，取得捐助法人资格。”据此，捐
助法人均以登记作为其成立要件。故C选项不当选。
④《民法典》第95条规定：“为公益目的成立的非营利法人终止时，不得
向出资人、设立人或者会员分配剩余财产。剩余财产应当按照法人章程的规定或
者权力机构的决议用于公益目的；无法按照法人章程的规定或者权力机构的决议
处理的，由主管机关主持转给宗旨相同或者相近的法人，并向社会公告。”据此，
基金会法人作为以公益为目的的非营利法人，在其终止时不得将财产返还给出资
人甲。故D选项不当选。
综上，本题的正确选项为A选项。
29.(2017年司考真题)黄逢、黄现和金耘共同出资，拟设立名为“黄金黄
研究会”的社会团体法人。设立过程中，黄逢等3人以黄金黄研究会名义与某科
技园签署了为期3年的商铺租赁协议，月租金5万元，押3付1。此外，金耘为
设立黄金黄研究会，以个人名义向某印刷厂租赁了一台高级印刷机。关于某科技
园和某印刷厂的债权，下列哪些选项是正确的?
A.如黄金黄研究会未成立，则某科技园的租赁债权消灭
B.即便黄金黄研究会未成立，某科技园就租赁债权，仍可向黄逢等3人主张
C.如黄金黄研究会未成立，则就某科技园的租赁债务，由黄逢等3人承担连
带责任
D.黄金黄研究会成立后，某印刷厂就租赁债权，既可向黄金黄研究会主张，
也可向金耘主张
【答案】[11
【难度】中
【考点】法人设立过程中的责任承担
【解析】
①《民法典》第75条第1款规定：“设立人为设立法人从事的民事活动，
其法律后果由法人承受；法人未成立的，其法律后果由设立人承受，设立人为二
人以上的，享有连带债权，承担连带债务。”本题中，若黄金黄研究会未设立成
功，则设立人黄逢、黄现和金耘须对此承担连带责任。此时，科技园可以对其中
的任何一人主张任何份额的债权。故A选项不当选；B选项当选；C选项当选。
②《民法典》第75条第2款规定：“设立人为设立法人以自己的名义从事
民事活动产生的民事责任，第三人有权选择请求法人或者设立人承担。”据此，
金耘以自己的名义与印刷厂签订合同，在黄金黄研究会设立成功后，黄金黄研究
会既可以向金耘主张债权，也可以向黄金黄研究会主张债权。故D选项当选。
综上，本题的正确选项为BCD选项。"
民法真金题1-100,13,single_choice,（2014年司考真题）甲公司和乙公司在前者印制的标准格式《货运代理合同》上盖章。《货运代理合同》第四条约定：“乙公司法定代表人对乙公司支付货运代理费承担连带责任。”乙公司法定代表人李红在合同尾部签字。后双方发生纠纷，甲公司起诉乙公司，并要求此时乙公司的法定代表人李蓝承担连带责任。关于李蓝拒绝承担连带责任的抗辩事由，下列哪一表述能够成立?,A. 第四条为无效格式条款|B. 乙公司法定代表人未在第四条处签字|C. 乙公司法定代表人的签字仅代表乙公司的行为|D. 李蓝并未在合同上签字,D,"【考点】法定代表人；格式条款；法人责任
①当事人签订合同，并不需要在每个条文上都单独签字，只要对合同的内容
进行了确认，即可认定合同中的每个条款均发生效力。故B选项不当选。
②《民法典》第497条规定：“有下列情形之一的，该格式条款无效：(一)
具有本法第一编第六章第三节和本法第五百零六条规定的无效情形；(二)提供
格式条款一方不合理地免除或者减轻其责任、加重对方责任、限制对方主要权利；
(三)提供格式条款一方排除对方主要权利。”本题中，合同虽然为甲公司提供，
可以认定为格式条款。但是，该条款并不存在上述的法定事由。因此，不应当认
定该条款无效。故A选项不当选。
③《民法典》第61条第2款规定：“法定代表人以法人名义从事的民事活
动，其法律后果由法人承受。”本题中，李红在合同尾部签字，须明确其签字的
身份有两重：(1)就整个合同订立而言，李红以乙公司名义进行确认，因此整
个合同由被代表的乙公司承担。(2)就合同的连带责任而言，其指向法定代表
人李红个人，李红对该部分的签字是以其个人名义，也就由其个人承担责任。李
蓝并未在该合同中以个人身份签字，因此李蓝对该合同不承担连带责任。故C
选项不当选；D选项当选。
综上，本题的正确选项为D选项。"
民法真金题1-100,14,single_choice,（2016年司考真题）零盛公司的两个股东是甲公司和乙公司。甲公司持股70??派员担任董事长，乙公司持股30??后甲公司将零盛公司的资产全部用于甲公司的一个大型投资项目，待债权人丙公司要求零盛公司偿还货款时，发现零盛公司的资产不足以清偿。关于本案，下列哪一选项是正确的?,A. 甲公司对丙公司应承担清偿责任|B. 甲公司和乙公司按出资比例对丙公司承担清偿责任|C. 甲公司和乙公司对丙公司承担连带清偿责任|D. 丙公司只能通过零盛公司的破产程序来受偿,A,"【考点】法人人格否认制度
①《民法典》第83条第2款规定：“营利法人的出资人不得滥用法人独立
地位和出资人有限责任损害法人债权人的利益；滥用法人独立地位和出资人有限
责任，逃避债务，严重损害法人债权人的利益的，应当对法人债务承担连带责任。”
本题中，甲公司将法人零盛公司的财产用于自己的项目属于财产混同，其滥用了
出资人的权利。此时，适用法人人格否认制度，甲公司须对零盛公司的债务承担
连带责任。故A选项当选。
②仅滥用出资人权利的出资人需要承担连带责任，本题中，乙公司并不存在
滥用的行为。因此，乙公司并不对零盛公司的债务承担责任。故B选项不当选；
C选项不当选。
③由于甲公司需对零盛公司的债务承担连带责任。因此，丙公司不仅可以申
请零盛公司的破产清算，还可以要求甲公司承担连带责任。故D选项不当选。
综上，本题的正确选项为A选项。
第二节 法人的组织机构与法定代表人"
民法真金题1-100,15,single_choice,（2008年司考真题）德胜公司注册地在萨摩国并在该国设有总部和分支机构，但主要营业机构位于中国深圳，是一家由台湾地区凯旋集团公司全资设立的法人企业。由于决策失误，德胜公司在中国欠下700万元债务。对此，下列哪一选项是正确的?,A. 该债务应以深圳主营机构的全部财产清偿|B. 该债务应以深圳主营机构和萨摩国总部及分支机构的全部财产清偿|C. 无论德胜公司的全部财产能否清偿，凯旋公司都应承担连带责任|D. 当德胜公司的全部财产不足清偿时，由凯旋公司承担补充责任,B,"【考点】法人的分支机构；法人责任
①《民法典》第74条第2款规定：“分支机构以自己的名义从事民事活动，
产生的民事责任由法人承担；也可以先以该分支机构管理的财产承担，不足以承
担的，由法人承担。”由此可见，法人的分支机构不具有独立主体地位，其属于
法人的组成部分。
②德胜公司作为法人，其对外负债的，应当以其财产对外承担责任，其财产
包括自身的也包括分支机构的。本题中，德胜公司的机构包括深圳主营机构和萨
摩国总部及分支机构。因此，德胜公司应以深圳主营机构和萨摩国总部及分支机
构的全部财产承担责任。故B选项当选。
③凯旋公司作为德胜公司的设立人，其属于德胜公司的股东。而本题中，凯
旋公司不存在滥用出资人地位的行为，不能适用法人人格否认制度。因此，凯旋
公司对德胜公司的债务不承担责任。故C选项不当选；D选项不当选。
④题外话：A选项中说，应以深圳主营机构的全部财产清偿。这一说法本身
也没错，但是单选题不仅要选对还必须选优。本题中，A选项与B选项的说法单
独来看都是对的，但是B选项更为完整。因此，优选B选项。
综上，本题的正确选项为B选项。
第三节 法人的成立、变更和终止"
民法真金题1-100,16,single_choice,（2009年司考真题）甲公司分立为乙、丙两公司，约定由乙公司承担甲公司全部债务的清偿责任，丙公司继受甲公司全部债权。关于该协议的效力，下列哪一选项是正确的?,A. 该协议仅对乙丙两公司具有约束力，对甲公司的债权人并非当然有效|B. 该协议无效，应当由乙丙两公司对甲公司的债务承担连带清偿责任|C. 该协议有效，甲公司的债权人只能请求乙公司对甲公司的债务承担清偿责任|D. 该协议效力待定，应当由甲公司的债权人选择分立后的公司清偿债务,A,"【考点】法人的分立
①《民法典》第67条第2款：“法人分立的，其权利和义务由分立后的法
人享有连带债权，承担连带债务，但是债权人和债务人另有约定的除外。”
②本题中，甲公司分立为乙、丙两个公司，此后乙、丙须对此甲公司的债务
承担连带责任。双方虽然约定债务由乙公司全部承担，但是该约定只能在内部产
生效力。对外，债权人依然有权要求二者承担连带责任，只是在内部，责任最终
由乙公司承担。故A选项当选。
③题外话：若本题中乙、丙的约定得到了债权人的认可，则此时债权人仅能
够要求乙公司承担责任。
综上，本题的正确选项为A选项。
第四章 民事法律行为
第一节 民事法律行为概述
第二节 意思表示"
民法真金题1-100,17,single_choice,"（2020年法考回忆版）甲、乙、丙三人系好友。乙借给甲5000元，借期一年。一日，乙、丙二人吃饭时(甲不在场),乙对丙说：“甲生活困难，借给甲的5000元，我不要了。”乙虽未委托丙向甲转达，为了让甲心里踏实，丙第二天打电话告诉了甲，甲闻知后未置可否。但乙一直未向甲表达过该意思。借期届满时，乙请求甲返还5000元的借款。对此，下列表述正确的是?",A. 因为未经甲同意，乙免除甲借款债务的意思表示未生效|B. 因为甲未于合理期限内拒绝，乙免除甲借款债务的意思表示已经生效|C. 甲无须偿还对乙的借款债务|D. 甲应当偿还对乙的借款债务,D,"【考点】意思表示的生效；债务免除
①债权人免除债务人的债务需要满足以下要件：(1)免除行为人须对债权
享有处分权。(2)免除行为人须具有相应的民事行为能力。(3)免除行为人须
向债务人作出免除其债务的意思表示，且意思表示真实。
②本题中，乙虽然打算免除甲对其负担的债务，但是乙并未亲自向甲作出免
除的意思表示，也没有委托丙转达自己免除的意思表示。即乙没有直接或者间接
的对甲作出免除的意思表示，因此，债务并未被免除，甲仍需偿还债务。故C
选项不当选，D选项当选。
③乙根本没有向甲做出过免除债务的意思表示，也就谈不上生不生效的问题。
故A选项不当选，B选项不当选。
④题外话：即便乙向甲作出了免除债务的意思表示，A选项的说法也是错误
的。《民法典》第575条规定：“债权人免除债务人部分或者全部债务的，债权
债务部分或者全部终止，但是债务人在合理期限内拒绝的除外。”免除债务的行
为属于单方法律行为，只要债务人没有明确拒绝即可，并不需要债务人表示接受。
综上，本题的正确选项为D选项。"
民法真金题1-100,18,single_choice,（2007年司考真题）某酒店客房内备有零食、酒水供房客选用，价格明显高于市场同类商品。房客关某缺乏住店经验，又未留意标价单，误认为系酒店免费提供而饮用了一瓶洋酒。结账时酒店欲按标价收费，关某拒付。下列哪一选项是正确的?,A. 关某应按标价付款|B. 关某应按市价付款|C. 关某不应付款|D. 关某应按标价的一半付款,A,"【考点】意思表示的解释；重大误解；可撤销的法律行为
①酒店将商品摆在房间，且放置了标价单，其对房间内的顾客发出了订立买
卖合同的要约。此时，买卖合同能否成立，取决于顾客是否作出接受要约的承诺。
②关某将洋酒取而饮用，其主观想法认为该行为系接受赠与，但这一行为在
一般理性人看来应该是作出买卖的承诺。此时，关某的主观想法与外在表示不一
致，应如何认定?
③《民法典》第142条第1款规定：“有相对人的意思表示的解释，应当按
照所使用的词句，结合相关条款、行为的性质和目的、习惯以及诚信原则，确定
意思表示的含义。”据此，有相对人的意思表示原则上应采客观主义的解释方法，
按照行为人的客观表示发生效力。本题中，关某的客观表示“取而饮用”在一般
人看来是作出买卖的承诺，因此按照买卖发生效力。此时，酒店存在买卖的要约，
关某存在买卖的承诺，在酒店与关某之间成立洋酒买卖合同，关某应该按照约定
支付价款。故A选项当选。
④但是，关某将法律行为的性质由买卖当成了赠与，其发生了认识错误，构
成重大误解。关某可以撤销该买卖合同，一旦撤销，买卖合同自始无效，关某不
需要支付价款，只需要返还不当得利。而关某返还不当得利，即按照市场价格返
还洋酒的费用即可。不过，本题中关某并未撤销该合同，可撤销法律行为在被撤
销之前是有效的，关某仍应依约支付价款。
综上，本题的正确选项为A选项。
第三节 民事法律行为的成立与生效
第四节 无效的法律行为"
民法真金题1-100,19,single_choice,"（2020年法考回忆版）2020年初，李小松与韩小宝签订《合伙合同》,约定：“李小松与韩小宝合伙出资设立‘松宝早餐店’,韩小宝出资20万元，但不参与经营，也不承担经营中的亏损。合伙期限1年，1年期满后，李小松固定向韩小宝分配25万元的利润。”合同签订后，李小松利用出资注册了个体工商户，登记的字号为“松宝早餐店”。刘小豆某日就餐时，发现其食用的螺蛳粉中存在老鼠屎，刘小豆预备起诉维护自己的权利。对此，下列说法正确的是?",A. 刘小豆应以李小松为被告|B. 刘小豆应以“松宝早餐店”为被告|C. 该合同全部有效|D. 刘小豆有权要求韩小宝对其损失负责,B,"【考点】名不副实的合同；借款合同；个体工商户
①《合同编通则解释》第15条规定：“人民法院认定当事人之间的权利义
务关系，不应当拘泥于合同使用的名称，而应当根据合同约定的内容。当事人主
张的权利义务关系与根据合同内容认定的权利义务关系不一致的，人民法院应当
结合缔约背景、交易目的、交易结构、履行行为以及当事人是否存在虚构交易标
的等事实认定当事人之间的实际民事法律关系。”本题中，尽管李小松与韩小宝
之间的合同名为“合伙合同”,但从其权利义务来看不符合合伙合同“共同出资、
共同经营、共享收益、共担风险”的本质特征，韩小宝出资20万元，固定在1
年后获得25万元，其本质上是“借款合同”。因此，该早餐店的经营与韩小宝
无关，韩小宝无需为早餐店的行为承担责任，刘小豆也无权要求韩小宝承担责任。
故D选项错误，不当选。
②“松宝早餐店”作为个体工商户，由于其存在登记的字号，因此，应当以
登记的字号为诉讼当事人，而非以其业主为诉讼当事人，故A选项错误，不当选；
B选项正确，当选。
③《民间借贷规定》第28条第1款规定：“借贷双方对逾期利率有约定的，
从其约定，但是以不超过合同成立时一年期贷款市场报价利率四倍为限。”本题
中，借款本金为20万元，1年后偿还25万元，年利率为25明显超出了LPR
的4倍，超出部分应该被认定为无效。据此，该合同部分无效。故C选项错误，
不当选。
综上，本题的正确选项为B选项。"
民法真金题1-100,20,single_choice,（2025年法考回忆版）2025年1月17日，王某通过某二手交易平台自李某购入A品牌手提包一个(价格为5000元)。2月17日，因为手提包被剐蹭，王某将其送至专业维修店修理时，被告知该手提包是假货仅价值数百元。当日，王某联系李某要求退货，李某表示自己也不知道，手提包是自己以6000元的价格从他人处购得。9月10日，王某以李某为被告诉至法院。关于本案，下列说法正确的是?,A. 王某有权基于重大误解要求撤销买卖合同|B. 王某有权基于受欺诈要求撤销买卖合同|C. 王某有权基于显失公平要求撤销买卖合同|D. 王某有权要求解除合同退还价款,D,"【考点】重大误解；欺诈；显失公平；一般法定解除权
①王某在购买手提包时，对其性质发生了严重的错误认识(将赝品当作真品
购买)进而作出意思表示，王某构成重大误解其有权撤销该买卖合同。但是，《民
法典》第152条规定：“⋯⋯(一)当事人自知道或者应当知道撤销事由之日起
一年内、重大误解的当事人自知道或者应当知道撤销事由之日起九十日内没有行
使撤销权；⋯⋯”据此，基于重大误解产生的撤销权其除斥期间只有90日，期
间经过撤销权消灭。王某于2月17日知道自己发生了重大误解，于9月10日才
提起诉讼，90日的除斥期间已经经过，王某的撤销权归于消灭。故A选项错误，
不当选。
②根据民法通说观点，构成欺诈要求行为人具有欺诈的故意。本案中，李某
并不知道该手提包是赝品，其客观上虽然实施欺诈的行为，但主观上并无欺诈的
故意，不构成民法上的欺诈。因此，王某不能基于此产生撤销权。故B选项错误，
不当选。
③《民法典》第151条规定：“一方利用对方处于危困状态、缺乏判断能力
等情形，致使民事法律行为成立时显失公平的，受损害方有权请求人民法院或者
仲裁机构予以撤销。”据此，构成显失公平须同时符合客观要件与主观要件。本
案中，该买卖合同在客观上不公平，但是在主观上，李某并未利用王某处于何种
不利境地。因此，不构成显失公平，王某不享有撤销权。故C选项错误，不当选。
④王某与李某之间存在买卖合同关系，该买卖合同约定的标的物为“A品牌
手提包”。但是，李某交付的手提包确实为赝品，其行为不符合合同约定构成违
约，导致王某签订该买卖合同的目的不能实现属于根本违约，王某享有一般法定
解除权，有权解除合同要求返还价款。故D选项正确，当选。
⑤题外话：违约责任实行“无过错责任原则”,即无论违约方对损害的发生
是否存在过错均须承担违约责任。尽管本案中李某也不知道该手提包是假货，李
某对违约行为的发生没有过错，但其依然构成违约、依然需要承担违约责任。
综上，本题的正确选项为D选项。"
民法真金题1-100,21,single_choice,"（2025年法考回忆版）甲公司、乙公司以及丙房产公司签订《三方协议》,约定丙房产公司将自有A房屋折价200万元过户给甲，房款自丙房产公司从欠付乙公司的工程款中予以扣除。同时，乙公司欠付甲公司的190万元的材料费债务也归于消灭。协议达成后，丙房产公司为甲公司办理了过户登记。此后，经清算由于工程量测绘错误，丙房产公司仅欠付乙公司160万元的工程款。关于本案，下列说法正确的是?",A. 《三方协议》无效|B. 甲善意取得房屋所有权|C. 甲尚未取得房屋所有权|D. 丙房产公司有权撤销《三方协议》,D,"【考点】法律行为的效力；重大误解；善意取得；基于法律行为的物权变动
①本题中，《三方协议》的背景实际上是：丙房产公司欠付乙公司工程款，
乙公司欠付甲公司材料款，约定丙房产公司将A房屋抵偿给甲公司，实际上是约
定由丙房地产公司直接向甲公司完成清偿，只不过清偿的不是金钱而是房产而已。
该《三方协议》系当事人对债务结算的自行安排，不具有法律规定的无效事由，
不应被认定为无效。故A选项错误，不当选。
②善意取得制度适用的前提是“无权处分”,本题中，丙房产公司将自有的
A房屋抵偿给甲公司属于有权处分，不适用善意取得。故B选项错误，不当选。
③由于工程量测绘错误，丙房产公司欠付的债务仅“160万元”,但其误认
为自己欠付了200万元的债务，进而达成折抵的协议，属于对法律行为的内容出
现错误认识。因此，丙房产公司在签订《三方协议》时发生了误解，且该误解足
以影响交易的进行属于重大误解，丙房产公司有权基于重大误解撤销该《三方协
议》。故D选项正确，当选。但是，在丙房产公司起诉、仲裁撤销之前，该《三
方协议》仍然是有效的。
④丙房产公司与甲公司之间基于《三方协议》发生A房屋所有权的变动，属
于基于法律行为的物权变动，须满足以下三个要件：(1)法律行为(《三方协
议》)有效；(2)处分人丙房产公司具有处分权；(3)完成不动产的登记。本
题中，上述三个条件均已满足，甲公司已经取得A房屋的所有权。故C选项错
误，不当选。
⑤题外话1:不要看到三方结构(“三角债”)就误认为是债权人代位权，
债权人代位权是符合法定条件后，直接根据法律的规定产生的，与当事人的约定
无关。但是，本题是三方直接约定达成的直接清偿，不需要满足代位权的条件，
只要这个约定本身合法有效即可。
⑥题外话2:如果丙房产公司行使了撤销权，一经撤销该《三方协议》归自
始无效，就不符合基于法律行为物权变动的要件了。此时，甲公司就未能取得房
屋所有权。(撤销具有溯及力)
⑦题外话3:有同学可能会认为对债权的认识错误不构成重大误解，其属于
计算错误。如果工程量的测绘没有出现问题，仅仅是在计算工程款时出现了“计
算”上的错误，此属于当事人自己面临的风险，不构成重大误解。但是，本题并
非单纯的计算上的错误，而是建立在测绘错误这个基础事实之上，属于对“标的
物的性质”出现的错误，构成重大误解。
综上，本题的正确选项为AD选项。"
